Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2008-03-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-04-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-05-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-06-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-07-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-08-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-09-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-10-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-11-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2008-12-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-01-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-02-28,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-03-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-04-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-05-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-06-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-07-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-08-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-09-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-10-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-11-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2009-12-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-01-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-02-28,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-03-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-04-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-05-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-06-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-07-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-08-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-09-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-10-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-11-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2010-12-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-01-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-02-28,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-03-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-04-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-05-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-06-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-07-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-08-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-09-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-10-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-11-30,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2011-12-31,,8.76,,12.23,3.57,,,,,,,,1.2,,,,
2012-07-17,4,11,1.4,18,,12,31.4,4.1,13,32.4,4.2,15,1.32,6.89,2.39,20.6,
2012-08-07,5,10,1.4,17,,11,29.4,6,12,30.4,6.1,11,1.22,6.92,3.33,21.3,
2012-09-05,4.7,11,1.6,1.2,,11,13.8,5,12,14.8,5.4,20,1.22,6.97,2.25,21.3,
2012-10-12,4.7,15,1.7,13,,16,30.7,4.7,18,32.7,5.3,6,1.4,6.68,2.39,21.11,
2012-11-09,4.1,8,0.88,19,,8.5,28.38,4.2,9.4,29.28,4.5,20,1.63,6.98,4.07,19.8,
2012-12-03,1.1,1.7,0.078,6.4,,3,9.478,1.1,5.6,12.078,1.5,58,5.18,7.12,10.4,17.5,
2012-12-31,1.4,4.6,0.26,11,,5.7,16.96,1.6,5.5,16.76,2.1,13,1.85,6.89,3.21,16.2,
2013-01-14,3.1,11,0.42,1.6,,12,14.02,3,13,15.02,3.1,38,2.82,7.18,1.32,15.1,
2013-03-22,3.3,10,0.71,17,,9.2,26.91,3.8,12,29.71,4.3,15,1.31,7.14,2.85,17.7,
2013-03-31,4,8.3,0.89,17,,7.6,25.49,4.4,10,27.89,4.9,23,1.61,6.96,2.81,18.5,
2013-04-09,3.4,7.2,0.97,16,,8,24.97,3.6,9.6,26.57,4,18,1.362,7.19,2.25,18.2,
2013-05-07,4.1,14,1.6,15,,16,32.6,4.3,16,32.6,4.8,26,1.265,7.16,2.32,20.4,
2013-06-04,4.8,14,2.5,15,,16,33.5,4.7,27,44.5,5.4,24,1.211,7.16,3.72,20.7,
2013-07-30,4.5,7,1.6,18,,7.9,27.5,4.4,8.2,27.8,5.2,19,1.23,6.985,3.22,21.3,
2013-08-13,5.2,12,1.9,17,,14,32.9,5.5,18,36.9,6.1,11,1.19,6.93,2.86,21.4,
2013-09-09,4.6,6.3,2.3,16,,9.1,27.4,5,10,28.3,5.4,31,1.206,6.825,3.95,22.8,
2013-10-07,4.2,7.1,2.1,17,,9.7,28.8,4.4,12,31.1,5.1,22,1.36,7.125,2.19,21.1,
2013-11-04,3.7,7.5,1.4,15,,8.9,25.3,0.01,11,27.4,4.7,47,1.25,7.19,2.48,19.4,
2013-12-09,3.4,9.4,1.4,14,,10,25.4,3.9,11,26.4,4.4,24,1.03,7.24,2.51,16.3,
2014-01-28,4,14,1.4,16,,19,36.4,4.5,20,37.4,5.1,25,1.12,7.02,1.22,17.6,
2014-02-03,3.8,12,1.3,16,,13,30.3,4.1,17,34.3,4.7,21,1.09,7.06,1.98,16.6,
2014-02-28,1.6,2.2,0.45,12,,3.3,15.8,1.7,4.9,17.4,2.3,29,2.54,7.19,4.85,16.8,
2014-03-03,1.7,1.1,0.32,13,,2.2,15.5,1.6,3.7,17,2.2,22,1.79,7.15,2.48,17.6,
2014-04-07,2.6,7.9,0.87,11,,9.8,21.7,0.01,12,23.9,0.01,12,1.28,7.22,2.55,18.8,
2014-05-02,4.3,21,1.4,14,,22,37.4,4.8,23,38.4,5.1,18,1.08,7.19,2.3,20.6,
2014-06-02,4.1,13,1.7,19,,14,34.7,4.5,15,35.7,5,24,1.03,7.08,2.1,20.2,
2014-07-02,4.4,9.7,,18,,,,,11,30.3,4.9,,0.96,,,,
2014-08-04,4.3,14,,18,,,,,16,35.3,5.3,,1.03,,,,
2014-09-03,4.4,16,,20,,,,,19,39,5,,1.08,,,,
2014-10-02,4.5,8.7,,21.7,,,,,13,34.7,4.9,,0.99,,,,
2014-11-05,4.3,8.63,,21.31,,,,,14,35.31,4.9,,1,,,,
2014-12-17,0.46,0.76,,6.98,,,,,3.5,10.48,0.62,,3.38,,,,
2015-01-13,3.8,16,,13.077,,,,,20,33.077,4.4,,1.11,,,,
2015-02-17,2.5,13,,12.17,,,,,18,30.17,2.8,,1.15,,,,
2015-03-02,3.6,18,,11,,,,,23,34,4.8,,1.02,,,,
2015-07-15,,,,,,,,,,,,,0.995806451612903,,,,
2015-08-15,,,,,,,,,,,,,1.0058064516129,,,,
2015-09-15,,,,,,,,,,,,,1.05233333333333,,,,
2015-10-15,,,,,,,,,,,,,1.06161290322581,,,,
2015-11-15,,,,,,,,,,,,,1.034,,,,
2015-12-15,,,,,,,,,,,,,1.32225806451613,,,,
2016-01-15,,,,,,,,,,,,,1.98645161290323,,,,
2016-02-15,,,,,,,,,,,,,1.26655172413793,,,,
2016-03-15,,,,,,,,,,,,,1.94096774193548,,,,
2016-04-15,,,,,,,,,,,,,1.15566666666667,,,,
2016-05-15,,,,,,,,,,,,,1.12806451612903,,,,
2016-06-15,,,,,,,,,,,,,1.07766666666667,,,,
2016-07-15,,,,,,,,,,,,,1.08322580645161,,,,
2016-08-15,,,,,,,,,,,,,1.13935483870968,,,,
2016-09-15,,,,,,,,,,,,,1.103,,,,
2016-10-15,,,,,,,,,,,,,1.14806451612903,,,,
2016-11-15,,,,,,,,,,,,,1.24433333333333,,,,
2016-12-15,,,,,,,,,,,,,1.71483870967742,,,,
2017-01-15,,,,,,,,,,,,,2.6258064516129,,,,
2017-02-15,,,,,,,,,,,,,2.72964285714286,,,,
2017-03-15,,,,,,,,,,,,,1.6941935483871,,,,
2017-04-15,,,,,,,,,,,,,1.45333333333333,,,,
2017-05-15,,,,,,,,,,,,,1.22,,,,
2017-06-15,,,,,,,,,,,,,1.20933333333333,,,,
2017-07-15,,,,,,,,,,,,,1.11322580645161,,,,
2017-08-15,,,,,,,,,,,,,1.09096774193548,,,,
2017-09-15,,,,,,,,,,,,,1.038,,,,
2017-10-15,,,,,,,,,,,,,0.979032258064516,,,,
2017-11-15,,,,,,,,,,,,,1.10966666666667,,,,
2017-12-15,,,,,,,,,,,,,0.950645161290322,,,,
2018-01-15,,,,,,,,,,,,,1.42387096774194,,,,
2018-02-15,,,,,,,,,,,,,0.985714285714286,,,,
2018-03-15,,,,,,,,,,,,,1.56032258064516,,,,
2018-04-15,,,,,,,,,,,,,1.554,,,,
2018-05-15,,,,,,,,,,,,,1.03903225806452,,,,
2018-06-15,,,,,,,,,,,,,1.027,,,,
