Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2004-02-29,,25,,0.93,2.8,,,,,,,,3,,,,
2004-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2004-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2004-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2004-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2004-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2004-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2004-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2004-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2004-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2004-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-02-28,,25,,0.93,2.8,,,,,,,,3,,,,
2005-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2005-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2005-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2005-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2005-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2005-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-02-28,,25,,0.93,2.8,,,,,,,,3,,,,
2006-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2006-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2006-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2006-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2006-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2006-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-02-28,,25,,0.93,2.8,,,,,,,,3,,,,
2007-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2007-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2007-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2007-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2007-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2007-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-02-29,,25,,0.93,2.8,,,,,,,,3,,,,
2008-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2008-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2008-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2008-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2008-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2008-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-02-28,,25,,0.93,2.8,,,,,,,,3,,,,
2009-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2009-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2009-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2009-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2009-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2009-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-02-28,,25,,0.93,2.8,,,,,,,,3,,,,
2010-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2010-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2010-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2010-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2010-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2010-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-01-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-02-28,,25,,0.93,2.8,,,,,,,,3,,,,
2011-03-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-04-30,,25,,0.93,2.8,,,,,,,,3,,,,
2011-05-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-06-30,,25,,0.93,2.8,,,,,,,,3,,,,
2011-07-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-08-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-09-30,,25,,0.93,2.8,,,,,,,,3,,,,
2011-10-31,,25,,0.93,2.8,,,,,,,,3,,,,
2011-11-30,,25,,0.93,2.8,,,,,,,,3,,,,
2011-12-31,,25,,0.93,2.8,,,,,,,,3,,,,
2012-07-12,2.9,20,0.48,4.8,,18,23.28,2.9,19,24.28,3.3,7,1.99,6.745,3.32,24.85,
2012-08-09,2.6,29,4.4,1.4,,23,28.8,2.8,24,29.8,3.7,4,1.99,6.785,6.27,25.4,
2012-09-09,4.2,28,4.2,0.17,,24,28.37,4.4,25,29.37,4.7,5,2.13,6.88,3.77,24.85,
2012-10-04,3.1,33,0.9,0.02,,33,33.92,4.2,32,32.92,4.2,7,2.05,7.03,3.71,24.35,
2012-11-05,2.3,24,3.5,0.02,,18,21.52,2.6,19,22.52,2.7,6,2.05,6.87,4,23.4,
2012-11-30,2.3,27,2.5,0.091,,22,24.591,2.5,23,25.591,3,7,4.34,6.875,11.45,19.8,
2012-12-13,2.2,14,5.8,0.1,,15,20.9,2.4,15,20.9,2.5,4,2.47,6.795,4.38,19.6,
2013-01-09,2,18,3,0.29,,20,23.29,2,21,24.29,2.1,5,2.52,6.92,3.96,18,
2013-02-08,4.2,18,1.8,4.5,,18,24.3,4.3,21,27.3,4.8,6,2.15,6.815,4.09,18.35,
2013-03-20,2,25,3.8,0.27,,26,30.07,2.3,27,31.07,2.6,9,2.14,6.92,4,20.3,
2013-03-29,2.4,24,4.1,0.48,,25,29.58,2.5,26,30.58,2.9,14,2.06,7.055,4.1,21.35,
2013-04-02,1.2,18,3.4,0.58,,18,21.98,1.4,19,22.98,1.6,10,1.79,6.835,5.3,20.65,
2013-05-03,3.7,23,0.49,5,,21,26.49,0.59,22,27.49,3.2,6,2.05,6.885,5.04,22.95,
2013-06-06,2.5,14,5.3,1.3,,10,16.6,2.6,15,21.6,3,4,1.54,6.67,3.91,23.55,
2013-07-11,2.2,32,3.3,0.21,,29,32.51,2.4,31,34.51,2.5,4,2.17,6.86,4.29,24.4,
2013-08-08,3.1,29,4.3,0.1,,27,31.4,3.5,28,32.4,3.6,4,2.09,6.78,3.38,24.65,
2013-09-06,3.2,25,4.2,0.29,,28,32.49,3.4,29,33.49,3.6,6,2.08,6.73,4.92,25.75,
2013-10-02,3.3,15,4.9,3.3,,15,23.2,3.6,16,24.2,3.9,7,1.93,6.685,4.16,24.9,
2013-11-05,1.8,24,3,0.49,,22,25.49,1.9,23,26.49,2,4,1.98,6.715,5.45,22.65,
2013-11-20,4.5,17,5.8,1.6,,14,21.4,4.9,14,21.4,4.9,4,2.71,6.5,5.32,20.8,
2013-12-06,3,24,4,0.33,,26,30.33,3.2,23,27.33,3.4,4,2.27,6.625,5.28,19.15,
2014-01-08,1.9,25,3.9,0.88,,23,27.78,1.9,28,32.78,1.9,4,2.09,6.685,3.35,18.5,
2014-01-30,2.9,30,3.4,0.35,,31,34.75,3.3,32,35.75,3.5,7,1.97,6.69,5.84,18.95,
2014-02-07,2.6,23,2.9,0.49,,24,27.39,2.6,26,29.39,2.8,6,2.56,6.67,4.5,17.6,
2014-02-13,2.8,19,2.4,1.4,,22,25.8,3.2,20,23.8,3.3,7,2.37,6.74,3.92,19,
2014-03-06,3,20,4.4,1,,19,24.4,3,19,24.4,3.4,6,2.4,6.9,8.74,19.8,
2014-04-07,2.4,13,4.5,0.59,,12,17.09,2.8,13,18.09,3,7,1.71,6.765,4.54,21.75,
2014-05-07,3.4,19,4.9,2.4,,17,24.3,3.6,18,25.3,3.8,7,2.11,6.745,3.81,22.75,
2014-06-03,2.7,15,3.8,1.4,,16,21.2,2.9,17,22.2,3.1,6,1.67,6.63,4.77,23.95,
2014-07-17,3.1,16.5,,9.1,,,,,17,26.1,3.4,,1.85,,,,
2014-08-07,1.6,22,,9.02,,,,,24,33.02,4.5,,1.79,,,,
2014-09-07,0.79,23.33333333,,4.7,,,,,27,31.7,2.1,,1.94,,,,
2014-10-07,0.67,21,,5.9,,,,,25,30.9,1,,1.78,,,,
2014-11-07,7.3,26.5,,5.7,,,,,30,35.7,7.9,,1.7,,,,
2014-12-03,1.1,18.5,,0.62,,,,,27,27.62,2.3,,4.64,,,,
2015-01-07,3,24,,7,,,,,24,31,3,,2.14,,,,
2015-02-05,3.3,23,,7.38,,,,,24,31.38,3.9,,1.8,,,,
2015-03-03,3.1,18,,5.5,,,,,21,28,4.1,,2.02,,,,
2015-08-15,,,,,,,,,,,,,1.63161290322581,,,,
2015-09-15,,,,,,,,,,,,,1.69,,,,
2015-10-15,,,,,,,,,,,,,1.68,,,,
2015-11-15,,,,,,,,,,,,,1.68483870967742,,,,
2015-12-15,,,,,,,,,,,,,1.79466666666667,,,,
2016-01-15,,,,,,,,,,,,,1.92290322580645,,,,
2016-02-15,,,,,,,,,,,,,2.5358064516129,,,,
2016-03-15,,,,,,,,,,,,,2.02689655172414,,,,
2016-04-15,,,,,,,,,,,,,2.76612903225806,,,,
2016-05-15,,,,,,,,,,,,,2.09366666666667,,,,
2016-06-15,,,,,,,,,,,,,1.93290322580645,,,,
2016-07-15,,,,,,,,,,,,,1.852,,,,
2016-08-15,,,,,,,,,,,,,1.80129032258065,,,,
2016-09-15,,,,,,,,,,,,,1.78870967741935,,,,
2016-10-15,,,,,,,,,,,,,1.75433333333333,,,,
2016-11-15,,,,,,,,,,,,,1.84967741935484,,,,
2016-12-15,,,,,,,,,,,,,1.839,,,,
2017-01-15,,,,,,,,,,,,,2.1541935483871,,,,
2017-02-15,,,,,,,,,,,,,4.16322580645161,,,,
2017-03-15,,,,,,,,,,,,,4.36428571428572,,,,
2017-04-15,,,,,,,,,,,,,2.95096774193548,,,,
2017-05-15,,,,,,,,,,,,,2.56266666666667,,,,
2017-06-15,,,,,,,,,,,,,2.11677419354839,,,,
2017-07-15,,,,,,,,,,,,,1.947,,,,
2017-08-15,,,,,,,,,,,,,1.87193548387097,,,,
2017-09-15,,,,,,,,,,,,,1.85129032258065,,,,
2017-10-15,,,,,,,,,,,,,1.81866666666667,,,,
2017-11-15,,,,,,,,,,,,,1.76451612903226,,,,
2017-12-15,,,,,,,,,,,,,1.91633333333333,,,,
2018-01-15,,,,,,,,,,,,,2.03258064516129,,,,
2018-02-15,,,,,,,,,,,,,2.19709677419355,,,,
2018-03-15,,,,,,,,,,,,,1.87285714285714,,,,
2018-04-15,,,,,,,,,,,,,2.47387096774194,,,,
2018-05-15,,,,,,,,,,,,,2.53466666666667,,,,
2018-06-15,,,,,,,,,,,,,1.96838709677419,,,,
,,,,,,,,,,,,,1.9,,,,
